"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000000457"	551.176824963623	-0.783045119449544	0.101272241582945	-7.73208045176134	1.05803041088396e-14	1.34324945796895e-13
"ENSG00000000971"	1116.59801069131	-1.8601735206767	0.296734583660931	-6.26881268009616	3.63811465630913e-10	2.83169045617583e-09
"ENSG00000001167"	1083.20849036916	-0.669042205657903	0.119481753374088	-5.59953454619289	2.149281007382e-08	1.36482006166537e-07
"ENSG00000001461"	3545.67326578069	-0.763699711743533	0.133368787903666	-5.72622518167567	1.02689897182552e-08	6.77011287855085e-08
"ENSG00000001617"	8863.98901021719	1.76107641928403	0.209105747158686	8.42194173624308	3.70295216064478e-17	5.9840863046385e-16
"ENSG00000001629"	2603.44061680661	-0.52799853599857	0.137092147550185	-3.85141341377912	0.000117438053017699	0.000441952628211881
"ENSG00000001631"	435.998411407726	0.682207265788395	0.0720937449285654	9.46278025180083	2.99862098298557e-21	6.98769556338152e-20
"ENSG00000002016"	381.814537086082	-0.448736848326886	0.115519237886804	-3.88452050529107	0.000102532039555098	0.000390385607614717
"ENSG00000002822"	9.19414291918085	-1.05455876234941	0.188175175418079	-5.60413327638166	2.09299619161942e-08	1.33064822245038e-07
"ENSG00000002919"	1448.93909434421	-0.6289597793627	0.0996923236042715	-6.30900912551055	2.80827562062249e-10	2.20878837899048e-09
"ENSG00000003137"	480.65477867823	-2.10321954593105	0.304397224778451	-6.90945703418234	4.86512190380281e-12	4.64014018571412e-11
"ENSG00000003393"	1374.62596963172	-0.378684341246848	0.11061247295439	-3.42352296384328	0.000618150287334224	0.00207398591169292
"ENSG00000003400"	779.382322948053	-1.45766826399048	0.187186113979509	-7.78726708408533	6.84741086570282e-15	8.86261425584956e-14
"ENSG00000003402"	5480.89124881012	-0.67099262446613	0.0918771962293973	-7.30314650428391	2.81114797022899e-13	3.07569299263062e-12
"ENSG00000004866"	3754.4186912161	1.72903057688648	0.126290256786507	13.6909261322462	1.15033641963067e-42	1.30089515690586e-40
"ENSG00000005075"	2664.85610360713	0.975759730282755	0.128077723562672	7.61849682474476	2.56646800571711e-14	3.11295567254962e-13
"ENSG00000005187"	2012.38415623588	-0.730341512725126	0.293985196988855	-2.48427988961911	0.0129813732445754	0.0338526945913911
"ENSG00000005238"	2067.84002770506	1.06820716342562	0.124272986748566	8.59565052207892	8.27944187401169e-18	1.43490777874452e-16
"ENSG00000005249"	1029.95804206969	-1.25161635175955	0.410772899704314	-3.04697888458684	0.00231153947056197	0.00700478040737791
"ENSG00000005339"	6449.87356018383	0.664444706655981	0.0923579573618763	7.19423345465035	6.281264331583e-13	6.60391521424049e-12
"ENSG00000005700"	3206.16550313128	-0.402010613766257	0.12611698623748	-3.18760085980223	0.00143458415530086	0.00451573972749228
"ENSG00000005801"	1125.42470442308	0.306786754438962	0.0989513630767463	3.10037926613522	0.0019327298949656	0.00594202126026604
"ENSG00000005812"	2780.6526074968	-0.494503323407063	0.135324310710375	-3.65420906865295	0.00025797599763094	0.00092100066006589
"ENSG00000006042"	1132.97014781714	-1.61808114790614	0.304033112485153	-5.32205566255601	1.02601165115803e-07	5.99221082584756e-07
"ENSG00000006118"	1784.88310855022	0.764734312081415	0.285399018401874	2.67952677750483	0.00737263061623298	0.0202690861119418
"ENSG00000006194"	2085.20759180422	0.597983778150757	0.0808156876624649	7.39935271785719	1.36849910792921e-13	1.54436702263793e-12
"ENSG00000006451"	6561.06070936201	1.83903340119939	0.119764774484348	15.355378149522	3.26003094454746e-53	6.47555224151253e-51
"ENSG00000006576"	1334.49696741289	0.450801975084642	0.120293936268464	3.74750373184705	0.000178603180383554	0.000652562899616285
"ENSG00000006652"	830.193615147495	1.16127088924136	0.175733072955586	6.60815218052244	3.89146557712716e-11	3.364561387998e-10
"ENSG00000006837"	26.2243725564344	-0.679234211021068	0.169397999792328	-4.00969439930676	6.07973819989126e-05	0.000239686155259303
"ENSG00000007062"	2333.33799706075	-4.07254670681327	0.410811819821567	-9.91341171386487	3.63999603584196e-23	1.00225568598145e-21
"ENSG00000007341"	462.620979282224	-0.635171002656543	0.0905745023103782	-7.0126910604483	2.33777287282222e-12	2.30988094243796e-11
"ENSG00000008394"	1467.88247798822	-3.21108132250884	0.552893982103768	-5.80777043419904	6.33102404950354e-09	4.277096192078e-08
"ENSG00000008405"	1303.25742685564	-0.697040298687778	0.136669051614344	-5.10020586558765	3.39284252168156e-07	1.84873684524869e-06
"ENSG00000008513"	21131.0441158572	2.81660749297322	0.209410881174451	13.4501487084944	3.07253767539336e-41	3.1206547748382e-39
"ENSG00000008710"	3239.14483115586	0.98979535120488	0.123597262249761	8.00823038624221	1.16370750622587e-15	1.62117947878206e-14
"ENSG00000009307"	21824.3015112555	-0.615840936974926	0.0935820798294566	-6.58075710752775	4.68058684047029e-11	4.01651505854481e-10
"ENSG00000009335"	8108.41518114732	0.988468428527386	0.0968316298398052	10.2081151599191	1.8237301143356e-24	5.60019349998204e-23
"ENSG00000009413"	974.212900663829	-0.675845558587815	0.135353862942387	-4.99317525112294	5.93946165077471e-07	3.13390727956482e-06
"ENSG00000009954"	6012.1964925633	0.721713909408046	0.0932722278323209	7.73771492523475	1.01219484463394e-14	1.28809570890414e-13
"ENSG00000010072"	396.804690150319	-0.628930259117674	0.0936862250317703	-6.71315616468051	1.90459085102687e-11	1.70390768673386e-10
"ENSG00000010165"	1317.27985987167	-0.536019628605314	0.0974467757955822	-5.50063995682877	3.78415236155472e-08	2.33336951739559e-07
