"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000197530"	1624.16703765074	0.505387339388857	0.157839737136617	3.20190180595285	0.00136523527248249	0.0201528130577618
"ENSG00000171680"	1344.57673483652	1.6369095761526	0.262107344696169	6.24518774187759	4.23291372009798e-10	7.24077241061466e-08
"ENSG00000116285"	2001.63625077877	-0.837390784560383	0.185541953964135	-4.51321529535175	6.38521453424135e-06	0.000283917490299294
"ENSG00000171729"	122.206831726988	1.22175286272033	0.392503080423206	3.11272171775826	0.00185370716548554	0.0247501397485397
"ENSG00000142661"	5.37027293771963	4.43143473622419	1.29501236258448	3.42192465821738	0.000621795409962884	0.011551479937794
"ENSG00000117643"	37.7411670959741	-1.23945381459356	0.407332092122572	-3.0428582440801	0.0023434269634581	0.0294498081665349
"ENSG00000158246"	87.2886994068511	1.57400453006504	0.243358249730256	6.46784948449335	9.9407438316906e-11	2.0074779904553e-08
"ENSG00000092847"	303.495422136472	-0.546297028435147	0.154596482821986	-3.53369635882464	0.000409791565957805	0.00824327981015256
"ENSG00000164002"	398.945042318368	0.500209390272979	0.149373549159933	3.34871463579812	0.000811873688701373	0.0140126908211752
"ENSG00000117408"	1399.09740417491	0.516439616615755	0.17076247709696	3.02431556039396	0.00249196365207363	0.0307581931249156
"ENSG00000162599"	135.634249536879	-0.785240392530129	0.218993829052867	-3.5856736051707	0.00033620925285442	0.00706428112211455
"ENSG00000172380"	3519.84070680737	-0.948723949955121	0.25139532159206	-3.77383295737945	0.000160758421195198	0.00401619835769448
"ENSG00000077254"	3269.10599640468	-0.48650354592334	0.125033315450826	-3.89099132634515	9.98355021082056e-05	0.00274406087080021
"ENSG00000162645"	318.312436393272	-1.33859808481563	0.410876717525287	-3.25790687989822	0.00112237229929529	0.0174258795551896
"ENSG00000156875"	2778.26061086142	-0.508030105447757	0.120861323260873	-4.20341339761106	2.62919772189116e-05	0.000943914441390061
"ENSG00000134245"	169.980389191367	-0.974447374639907	0.313905069341878	-3.10427409370259	0.00190746531606768	0.0252821747453273
"ENSG00000134262"	713.488545509145	0.483720659998049	0.119654580964372	4.04264221310574	5.28522369061398e-05	0.00166696643083573
"ENSG00000163349"	809.308143743127	-0.380034308993642	0.107785612822561	-3.52583521159973	0.000422149554956603	0.00844299109913205
"ENSG00000014914"	295.999833338217	0.519170751995421	0.142959279834314	3.63159882028733	0.000281670758925608	0.006186545067641
"ENSG00000143409"	167.491788240668	-0.591708940627125	0.158604433040092	-3.73072132528321	0.000190932327146878	0.00456604611301909
"ENSG00000169231"	7878.83947637027	0.877880036875361	0.24158110769144	3.6338935824263	0.00027917604686556	0.00615033291125036
"ENSG00000160753"	618.595931596535	0.517707447804916	0.149057825608755	3.47319871124236	0.000514294428531532	0.00993073172755442
"ENSG00000158859"	44.4741179687848	2.23720296689816	0.464082314899438	4.82070291211795	1.43053264850428e-06	8.12497840205163e-05
"ENSG00000152332"	1172.62171729728	-0.899341256848849	0.280267959018973	-3.20886219030114	0.00133261348260627	0.0197918284342137
"ENSG00000185630"	262.14859202944	-0.68308373438888	0.157546752427682	-4.33575255511809	1.45262281780339e-05	0.000577080212318613
"ENSG00000117479"	804.152086321265	0.651487899436713	0.190053620208711	3.42791628342185	0.000608232992363023	0.0113818632032926
"ENSG00000000457"	995.830229020636	-0.916313296123009	0.163725148607244	-5.59665576069275	2.18525994488405e-08	2.23758307032494e-06
"ENSG00000116199"	810.876320533516	-0.623520701430111	0.191292577663628	-3.25951330179951	0.00111603547009802	0.017392449876983
"ENSG00000143322"	1185.22358494928	-0.930378482795571	0.270344720372924	-3.44145238535516	0.000578600293338866	0.0109116060507745
"ENSG00000116679"	7614.68544338603	1.09896366550188	0.162112504595269	6.77901848623927	1.20995046937027e-11	3.01897587084063e-09
"ENSG00000177888"	870.149838881247	-0.724919192732734	0.204180518896708	-3.55038373224755	0.000384670007083462	0.00787778526943566
"ENSG00000188783"	26.9118138354787	2.551697019741	0.733135613334974	3.48052525798541	0.00050043163691475	0.00972764171221987
"ENSG00000058668"	7222.338998492	-1.47932671201549	0.472901709624348	-3.12819066184091	0.00175886045379244	0.0238117607059052
"ENSG00000158711"	256.855005040595	-0.80517519932332	0.212553508711829	-3.78810589485465	0.000151800151098624	0.00381864047919376
"ENSG00000276600"	71.0056718562852	-1.27318965508603	0.389712401351528	-3.26699804951188	0.00108694429235296	0.0170767337151041
"ENSG00000266094"	25.0954176478359	-1.68527013030785	0.520656153423351	-3.23681976910688	0.00120869723344353	0.0184411938869558
"ENSG00000143811"	1143.56357270574	0.499357818622927	0.156187595811296	3.1971669454868	0.00138784577930007	0.0202889012066986
"ENSG00000162910"	973.933428661955	0.489425118514833	0.117152032621272	4.17769207724326	2.94481952826132e-05	0.00104688694232077
"ENSG00000135766"	851.227009866085	-0.511742326055071	0.149334344821661	-3.42682272230282	0.000610687615055142	0.0113838434908997
"ENSG00000168264"	1775.87572002874	0.365552763577453	0.119500556792053	3.05900468910421	0.00222073674002395	0.0283490010535103
"ENSG00000143669"	1406.34186435695	-0.883527892671877	0.145418210778324	-6.07577199542587	1.23392631967647e-09	1.90864773277616e-07
"ENSG00000162849"	824.581454122419	0.972268726237125	0.233396516977239	4.1657379417189	3.1034703988314e-05	0.00109525387376234
"ENSG00000115738"	702.572487230729	-1.21498281573045	0.271828626668803	-4.46966469506831	7.83423151837864e-06	0.000337011024488833
"ENSG00000134318"	2194.02468107217	-0.436810278801623	0.147927560078372	-2.95286610939977	0.00314838486309113	0.036891691786612
