"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000000971"	1817.09835849631	1.744996281136	0.57739819653659	3.0221713396457	0.00250968448954679	0.0089441608914147
"ENSG00000001461"	2228.775583812	-2.61069545073262	0.380597966889454	-6.85945716439129	6.91227010521132e-12	1.93267256346108e-10
"ENSG00000001617"	749.099393792472	1.54492240248655	0.527216629848536	2.93033700953324	0.00338594568883996	0.0116001117281009
"ENSG00000003137"	290.744172324921	-3.55852989291259	0.655475531002135	-5.42892865500573	5.66933399396399e-08	6.82925734493527e-07
"ENSG00000003393"	1535.09405387867	-0.880622214106171	0.135264213330484	-6.51038580289224	7.49580354982613e-11	1.70229374122891e-09
"ENSG00000003400"	356.646642670946	0.791227761093013	0.320914554908363	2.46554027852974	0.0136806792888353	0.0382003159277338
"ENSG00000004866"	1358.22534770914	0.861184027004615	0.182168667568037	4.72739927508653	2.27413809860671e-06	1.87122101038117e-05
"ENSG00000005075"	3093.13187609822	1.71656442859067	0.243571714419863	7.04747032174557	1.82199670062358e-12	5.64321457799043e-11
"ENSG00000005187"	27.3615288950551	1.26368360244081	0.399519446309972	3.16300899521263	0.00156147506810828	0.0059509530357829
"ENSG00000005249"	1018.02220428375	-1.99850761866444	0.397740792625861	-5.02464835319108	5.04355802593739e-07	4.84795571782298e-06
"ENSG00000005700"	1669.55253312859	-0.566044317543655	0.200713026611752	-2.8201673159888	0.00479986153060029	0.0156604671317914
"ENSG00000006118"	7922.42802060828	-0.848627441213231	0.322988393316939	-2.62742395322082	0.00860340697772331	0.025766629846649
"ENSG00000006125"	15385.2062849789	-0.94180168378679	0.168766023471436	-5.58051712314116	2.3980454183678e-08	3.15588492060394e-07
"ENSG00000006451"	3977.20896495948	0.491464874133358	0.168129939494767	2.9231252661496	0.00346537071169135	0.0118316529473042
"ENSG00000006468"	8576.66036616164	2.25350110325581	0.388667972489417	5.79801080295385	6.71061301814939e-09	9.91309423251298e-08
"ENSG00000006652"	760.571244462073	0.859968745621504	0.250681845976659	3.43051864115272	0.000602428578643429	0.00258646778399053
"ENSG00000007062"	1063.78213559848	1.87294731406122	0.613467182930817	3.05305216998452	0.00226526552655549	0.00821114731546735
"ENSG00000007168"	7327.01261856145	-1.63041021911222	0.157696527974619	-10.3389100575165	4.69850845305519e-25	1.06014517611731e-22
"ENSG00000007237"	8058.49268152956	-2.53609219469969	0.446918115211622	-5.67462384803715	1.3899372913922e-08	1.91067436112505e-07
"ENSG00000007341"	569.503854178505	0.63508112418554	0.1866358106436	3.40278278855226	0.000667032870740828	0.00282653831979514
"ENSG00000008130"	2854.50230984797	0.687146808283092	0.171017651507344	4.01798763008731	5.86972777254466e-05	0.000334747567819207
"ENSG00000008405"	1775.88899267524	0.844916069896045	0.23943387864274	3.52880751331247	0.000417436639161254	0.0018793156910877
"ENSG00000008710"	4068.38454141834	-1.31022740271809	0.395731391285417	-3.31090085742806	0.000929961503632216	0.00378881898693688
"ENSG00000010030"	137.796306623054	1.75463646630714	0.579867742340652	3.02592528983334	0.00247873540956407	0.00885418722851477
"ENSG00000010072"	580.153546449059	0.41789424434045	0.150304539739025	2.78031684915201	0.0054305883229098	0.0174243830837828
"ENSG00000010244"	5771.15671284776	0.656644049412385	0.119745255331715	5.48367488626892	4.1658005022952e-08	5.1816928121021e-07
"ENSG00000010292"	3291.5890936163	0.937623753210529	0.246064783960563	3.81047518510736	0.000138699934682051	0.000714140456230687
"ENSG00000010818"	1418.62009313872	-2.26147004600623	0.321424067778131	-7.03578316844417	1.98144869054119e-12	6.08766022288672e-11
"ENSG00000011132"	831.871692282756	0.911674344552513	0.218910090960976	4.16460630275392	3.11890285097282e-05	0.000190891227722951
"ENSG00000011454"	3331.90566307845	-0.909552039416006	0.19568436483882	-4.64805678351043	3.35076682979652e-06	2.63737776280758e-05
"ENSG00000011465"	10269.1582118351	1.9218495401182	0.690412732468236	2.78362412762517	0.00537552891553863	0.0172648808087033
"ENSG00000011523"	1558.08256947508	-1.06734541187006	0.176093018266816	-6.061259113935	1.35060046803108e-09	2.33547591439342e-08
"ENSG00000012048"	784.877455528894	1.44859006172406	0.295452502447725	4.90295411182162	9.44060439868559e-07	8.52233352127419e-06
"ENSG00000012061"	2978.42516594308	0.523054819556348	0.206891595188287	2.52815886058749	0.0114662456684985	0.0329103678166836
"ENSG00000012171"	2373.00135491232	-2.22904136554303	0.442033919850327	-5.04269302748934	4.59025322728517e-07	4.45934600561814e-06
"ENSG00000012211"	236.104896096525	1.55626300859492	0.322097336555893	4.83165438508637	1.35403160415778e-06	1.17652170524418e-05
"ENSG00000012983"	1543.5988430078	-0.757997295120325	0.266985952347853	-2.83909055309673	0.00452423159414367	0.0148791592777229
"ENSG00000013016"	1685.24302990767	-3.06173289414567	0.374854595732047	-8.16778806770786	3.14095067047824e-16	1.8333715958085e-14
"ENSG00000013293"	552.080418432989	-4.1854879407782	0.723744565721742	-5.78310102626372	7.33359900790217e-09	1.0738886363002e-07
"ENSG00000013306"	4594.20406234284	0.86507702406318	0.176593322082974	4.89869613334934	9.64747071224163e-07	8.68293053509236e-06
"ENSG00000013375"	1832.75077754128	0.801701025909155	0.23952706593347	3.34701643334049	0.000816863677415086	0.00337256614006457
"ENSG00000013810"	1958.48368921132	2.93405048897891	0.344544540707414	8.51573640654635	1.6553497665506e-17	1.19778825866544e-15
"ENSG00000014914"	1164.52429211061	1.64171193008179	0.335727022529823	4.89002022449937	1.00825617908368e-06	9.0280553283089e-06
